camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,plantID
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,19456,39281,0.495303073,2088.849867,253,216,1717,29,TRUE,229.525177,185.0144348,95.91339874,0.591813824,raspiR_cameraA.2023.05.22-13.00.01_7
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,30434,60177.5,0.505737194,2492.789218,301,329,2141,29,TRUE,291.1678162,230.6248779,157.5245361,0.610432116,raspiR_cameraA.2023.05.23-14.00.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,7752,15627,0.496064504,1111.219582,141,131,1140,27,TRUE,140.1642914,130.9937134,110.0819855,0.355772343,raspiR_cameraA.2023.05.23-18.00.01_14
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,10666,19052.5,0.559821546,1367.625399,171,159,1251,27,TRUE,172.4346924,124.9458771,135.9088593,0.68917151,raspiR_cameraA.2023.05.23-16.30.01_6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,59144,108230.5,0.546463335,3448.386877,373,408,2815,30,TRUE,423.2010803,301.3210449,171.8248901,0.70217497,raspiR_cameraA.2023.05.29-13.30.01_11
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,21373,61292.5,0.34870498,2566.014622,315,260,2305,22,TRUE,266.8154297,213.9888916,72.53237915,0.597309354,raspiR_cameraA.2023.05.21-12.30.01_12
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,60522,97293.5,0.622055944,3658.237549,340,327,2692,31,TRUE,331.7655334,303.5351868,114.1350098,0.403660742,raspiR_cameraA.2023.05.27-16.30.01_0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,81417,122881,0.66256785,4069.925769,392,418,2906,37,TRUE,383.144165,338.5380249,167.7195435,0.468282685,raspiR_cameraA.2023.05.28-13.00.01_4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,79335,145490.5,0.545293335,5364.145072,430,402,3650,33,TRUE,451.4294128,320.8799744,124.816597,0.703385334,raspiR_cameraA.2023.05.31-10.30.01_2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,default,TRUE,164244,337188.5,0.487098463,7736.463367,875,418,6407,32,TRUE,767.5927124,474.6777039,87.11562347,0.78586517,raspiR_cameraA.2023.05.27-14.30.01_10
